Incident energy ; ENDF/B-VIII.0 O17 ; ENDF/B-VIII.0 O18 ; TENDL-2019 O15 ; ENDF/B-VIII.0 O16
1688204.0 ; 1.2628705026172078 ; 5.858100257389057 ; 1.3984356853140596 ; 1.848217
1688332.0 ; 1.2628515073826945 ; 5.854549103920725 ; 1.398380768709886 ; 1.884119
1688588.0 ; 1.2628135169136685 ; 5.847446796984059 ; 1.3982709355015386 ; 1.955955
1688652.0 ; 1.2628040192964116 ; 5.845671220249892 ; 1.3982434771994519 ; 1.973914
1688684.0 ; 1.2627992704877835 ; 5.844783431882809 ; 1.398229748048408 ; 1.982894
1688716.0 ; 1.2627945216791552 ; 5.843895643515726 ; 1.398216018897365 ; 1.991874
1688732.0 ; 1.262792147274841 ; 5.843451749332185 ; 1.3982091543218431 ; 1.996367
1688748.0 ; 1.2627897728705268 ; 5.843007855148643 ; 1.3982022897463215 ; 2.000862
1688764.0 ; 1.2627873984662126 ; 5.842563960965101 ; 1.3981954251707998 ; 2.005364
1688780.0 ; 1.2627850240618985 ; 5.84212006678156 ; 1.398188560595278 ; 2.009881
1688796.0 ; 1.2627826496575845 ; 5.841676172598018 ; 1.3981816960197564 ; 2.014427
1688812.0 ; 1.2627802752532702 ; 5.841232278414477 ; 1.3981748314442346 ; 2.019027
1688828.0 ; 1.2627779008489561 ; 5.840788384230935 ; 1.3981679668687128 ; 2.023727
1688844.0 ; 1.262775526444642 ; 5.840344490047394 ; 1.3981611022931912 ; 2.028599
1688852.0 ; 1.262774339242485 ; 5.840122542955623 ; 1.3981576700054306 ; 2.031135
1688860.0 ; 1.262773152040328 ; 5.839900595863851 ; 1.3981542377176694 ; 2.03376
1688868.0 ; 1.2627719648381708 ; 5.8396786487720815 ; 1.3981508054299088 ; 2.0365
1688876.0 ; 1.2627707776360138 ; 5.8394567016803105 ; 1.3981473731421477 ; 2.039382
1688884.0 ; 1.2627695904338567 ; 5.8392347545885395 ; 1.3981439408543868 ; 2.042438
1688892.0 ; 1.2627684032316995 ; 5.839012807496769 ; 1.398140508566626 ; 2.045708
1688900.0 ; 1.2627672160295424 ; 5.838790860404998 ; 1.3981370762788652 ; 2.049236
1688908.0 ; 1.2627660288273854 ; 5.838568913313227 ; 1.3981336439911045 ; 2.053072
1688916.0 ; 1.2627648416252284 ; 5.838346966221457 ; 1.3981302117033434 ; 2.057275
1688924.0 ; 1.2627636544230711 ; 5.838125019129684 ; 1.3981267794155827 ; 2.061908
1688940.0 ; 1.262761280018757 ; 5.837681124946143 ; 1.3981199148400607 ; 2.072755
1688956.0 ; 1.262758905614443 ; 5.837237230762603 ; 1.3981130502645391 ; 2.086266
1688972.0 ; 1.262756531210129 ; 5.836793336579062 ; 1.3981061856890173 ; 2.103199
1688988.0 ; 1.2627541568058147 ; 5.83634944239552 ; 1.3980993211134958 ; 2.124422
1689004.0 ; 1.2627517824015007 ; 5.835905548211977 ; 1.3980924565379742 ; 2.150916
1689036.0 ; 1.262747033592872 ; 5.835017759844895 ; 1.3980787273869306 ; 2.224324
1689052.0 ; 1.262744659188558 ; 5.834573865661353 ; 1.3980718628114093 ; 2.273986
1689068.0 ; 1.262742284784244 ; 5.834129971477811 ; 1.3980649982358873 ; 2.334513
1689084.0 ; 1.2627399103799297 ; 5.833686077294269 ; 1.3980581336603655 ; 2.407941
1689100.0 ; 1.2627375359756157 ; 5.833242183110728 ; 1.398051269084844 ; 2.49662
1689114.0 ; 1.2627354583718409 ; 5.832853775700129 ; 1.3980452625812625 ; 2.588787
1689128.0 ; 1.2627333807680658 ; 5.83246536828953 ; 1.3980392560776809 ; 2.6965
1689142.0 ; 1.262731303164291 ; 5.832076960878932 ; 1.3980332495740995 ; 2.821583
1689155.0 ; 1.2627293739607857 ; 5.831716296854804 ; 1.3980276721064882 ; 2.954691
1689183.0 ; 1.262725218753236 ; 5.830939482033607 ; 1.3980156590993251 ; 3.30056
1689210.0 ; 1.2627212119459559 ; 5.830190410598879 ; 1.3980040751281322 ; 3.708001
1689238.0 ; 1.2627170567384063 ; 5.829413595777683 ; 1.3979920621209692 ; 4.184792
1689252.0 ; 1.2627149791346313 ; 5.8290251883670825 ; 1.3979860556173878 ; 4.429369
1689265.0 ; 1.262713049931126 ; 5.828664524342956 ; 1.3979804781497762 ; 4.650352
1689279.0 ; 1.262710972327351 ; 5.828276116932357 ; 1.3979744716461948 ; 4.872459
1689293.0 ; 1.2627088947235763 ; 5.827887709521757 ; 1.3979684651426132 ; 5.068056
1689307.0 ; 1.2627068171198013 ; 5.827499302111159 ; 1.3979624586390318 ; 5.227235
1689320.0 ; 1.2627048879162963 ; 5.827138638087032 ; 1.3979568811714203 ; 5.334861
1689330.0 ; 1.2627034039136 ; 5.826861204222318 ; 1.3979525908117194 ; 5.387819
1689340.0 ; 1.2627019199109035 ; 5.826583770357605 ; 1.3979483004520181 ; 5.413031
1689354.0 ; 1.2626998423071285 ; 5.826195362947006 ; 1.3979422939484367 ; 5.400416
1689368.0 ; 1.2626977647033537 ; 5.825806955536407 ; 1.397936287444855 ; 5.332763
1689382.0 ; 1.262695687099579 ; 5.825418548125809 ; 1.3979302809412737 ; 5.21399
1689395.0 ; 1.2626937578960737 ; 5.82505788410168 ; 1.3979247034736624 ; 5.063741
1689409.0 ; 1.2626916802922987 ; 5.824669476691081 ; 1.3979186969700808 ; 4.867117
1689423.0 ; 1.2626896026885241 ; 5.824281069280484 ; 1.3979126904664994 ; 4.644122
1689437.0 ; 1.2626875250847491 ; 5.823892661869883 ; 1.3979066839629177 ; 4.405095
1689450.0 ; 1.2626855958812437 ; 5.823531997845756 ; 1.3979011064953064 ; 4.177446
1689464.0 ; 1.262683518277469 ; 5.823143590435158 ; 1.397895099991725 ; 3.934456
1689478.0 ; 1.262681440673694 ; 5.822755183024559 ; 1.3978890934881436 ; 3.700826
1689505.0 ; 1.2626774338664137 ; 5.8220061115898325 ; 1.3978775095169504 ; 3.295562
1689533.0 ; 1.2626732786588641 ; 5.821229296768634 ; 1.3978654965097874 ; 2.954872
1689560.0 ; 1.2626692718515842 ; 5.820480225333909 ; 1.3978539125385947 ; 2.705018
1689588.0 ; 1.2626651166440344 ; 5.81970341051271 ; 1.3978418995314317 ; 2.517022
1689615.0 ; 1.2626611098367542 ; 5.818954339077983 ; 1.3978303155602387 ; 2.389638
1689643.0 ; 1.2626569546292044 ; 5.818177524256786 ; 1.3978183025530757 ; 2.297865
1689670.0 ; 1.2626529478219244 ; 5.8174284528220594 ; 1.397806718581883 ; 2.235482
1689780.0 ; 1.2626366237922646 ; 5.814376680310211 ; 1.3977595246251713 ; 2.086161
1689890.0 ; 1.2626202997626048 ; 5.8113249077983635 ; 1.3977123306684593 ; 1.969164
1689918.0 ; 1.262616144555055 ; 5.810548092977165 ; 1.3977003176612963 ; 1.941794
1689945.0 ; 1.262612137747775 ; 5.809799021542438 ; 1.3976887336901036 ; 1.917639
1689973.0 ; 1.2626079825402252 ; 5.809022206721242 ; 1.3976767206829406 ; 1.895857
1690000.0 ; 1.2626039757329452 ; 5.808273135286514 ; 1.3976651367117479 ; 1.878714
1690020.0 ; 1.2626010077275525 ; 5.807718267557087 ; 1.3976565559923455 ; 1.868637
1690040.0 ; 1.2625980397221597 ; 5.807163399827661 ; 1.3976479752729434 ; 1.860717
1690060.0 ; 1.262595071716767 ; 5.806608532098235 ; 1.3976393945535415 ; 1.854729
1690079.0 ; 1.262592252111644 ; 5.806081407755278 ; 1.3976312428701094 ; 1.850537
1690099.0 ; 1.2625892841062516 ; 5.805526540025852 ; 1.397622662150707 ; 1.84735
1690118.0 ; 1.2625864645011284 ; 5.804999415682896 ; 1.397614510467275 ; 1.845171
1690157.0 ; 1.2625806768906127 ; 5.803917423610512 ; 1.397597778064441 ; 1.842244
1690313.0 ; 1.2625575264485496 ; 5.799589455320983 ; 1.3975308484531044 ; 1.835281
1690625.0 ; 1.2625112255644237 ; 5.790933518741922 ; 1.3973969892304312 ; 1.822239
1690782.0 ; 1.2624879267220912 ; 5.78657780706592 ; 1.3973296305831242 ; 1.815676
1690860.0 ; 1.26247635150106 ; 5.784413822921155 ; 1.3972961657774559 ; 1.812416
1690938.0 ; 1.2624647762800285 ; 5.782249838776389 ; 1.3972627009717875 ; 1.809155
1690977.0 ; 1.2624589886695128 ; 5.781167846704006 ; 1.3972459685689536 ; 1.807525
1691016.0 ; 1.262453201058997 ; 5.780085854631625 ; 1.3972292361661192 ; 1.805895
1691055.0 ; 1.2624474134484813 ; 5.779003862559242 ; 1.397212503763285 ; 1.804265
1691094.0 ; 1.2624416258379656 ; 5.77792187048686 ; 1.3971957713604508 ; 1.802635
1691250.0 ; 1.2624184753959027 ; 5.773593902197328 ; 1.3971288417491141 ; 1.796114
1691875.0 ; 1.2623257252273816 ; 5.756254285652736 ; 1.3968606942677975 ; 1.77004
1691954.0 ; 1.2623140016060803 ; 5.7540625581214995 ; 1.396826800426159 ; 1.767139
1692032.0 ; 1.2623024263850489 ; 5.751898573976734 ; 1.3967933356204907 ; 1.765256
1692110.0 ; 1.2622908511640176 ; 5.749734589831969 ; 1.3967598708148223 ; 1.764437
1692188.0 ; 1.2622792759429862 ; 5.747570605687203 ; 1.396726406009154 ; 1.764069
1692500.0 ; 1.2622329750588603 ; 5.738914669108143 ; 1.3965925467864806 ; 1.762902
1693750.0 ; 1.2620474747218178 ; 5.7042354360189576 ; 1.3960562518238473 ; 1.758248
1693907.0 ; 1.2620241758794855 ; 5.699879724342956 ; 1.3959888931765405 ; 1.757668
1693985.0 ; 1.262012600658454 ; 5.69771574019819 ; 1.3959554283708722 ; 1.757404
1694063.0 ; 1.2620010254374225 ; 5.695551756053425 ; 1.3959219635652036 ; 1.75718
1694375.0 ; 1.2619547245532967 ; 5.6868958194743655 ; 1.3957881043425304 ; 1.756439
1695000.0 ; 1.2618619743847754 ; 5.669556202929772 ; 1.3955199568612138 ; 1.754974
1695625.0 ; 1.2617692242162541 ; 5.652216586385179 ; 1.3952518093798971 ; 1.75351
1695938.0 ; 1.2617227749318587 ; 5.6435329064196464 ; 1.3951175211212536 ; 1.75278
1696250.0 ; 1.2616764740477329 ; 5.634876969840586 ; 1.3949836618985805 ; 1.752129
1697500.0 ; 1.2614909737106907 ; 5.600197736751401 ; 1.3944473669359467 ; 1.749612
1698125.0 ; 1.2613982235421692 ; 5.582858120206808 ; 1.3941792194546299 ; 1.748372
1698750.0 ; 1.2613054733736482 ; 5.565518503662214 ; 1.3939110719733132 ; 1.747205
1700000.0 ; 1.2611199730366058 ; 5.530839270573029 ; 1.39337477701068 ; 1.744875
1703210.0 ; 1.2606436081710808 ; 5.441783 ; 1.3919975715466368 ; 1.739325552
1705000.0 ; 1.260377971688436 ; 5.400592947434185 ; 1.3912295971601458 ; 1.736231
1710000.0 ; 1.2596359703402662 ; 5.285536934680512 ; 1.3890844173096115 ; 1.728146
1720000.0 ; 1.2581519676439268 ; 5.055424909173165 ; 1.3847940576085438 ; 1.712932
1726419.0 ; 1.2571993863131465 ; 4.907716 ; 1.3820400757164282 ; 1.7035557667
1727951.25 ; 1.256972 ; 4.878464878780698 ; 1.381382685351232 ; 1.701317609125
1730000.0 ; 1.2566679664810283 ; 4.839353614562689 ; 1.3805036979074758 ; 1.698325
1740000.0 ; 1.2551839712694528 ; 4.648450555536406 ; 1.376213338206408 ; 1.683868
1749629.0 ; 1.2537550322802269 ; 4.46463 ; 1.3720821508502494 ; 1.6697778843
1750000.0 ; 1.2536999760578775 ; 4.458637380498945 ; 1.37192297850534 ; 1.669235
1760000.0 ; 1.252215980846302 ; 4.2971112483950185 ; 1.367632618804272 ; 1.654116
1770000.0 ; 1.2507319856347265 ; 4.135585116291094 ; 1.363342259103204 ; 1.638142
1772838.0 ; 1.2503108277936814 ; 4.089744 ; 1.362124655020041 ; 1.6332237459999999
1780000.0 ; 1.249247990423151 ; 3.9819133641043156 ; 1.359051899402136 ; 1.620812
1790000.0 ; 1.2477639952115755 ; 3.8313539730184676 ; 1.354761539701068 ; 1.601421
1800000.0 ; 1.24628 ; 3.680794581932619 ; 1.35047118 ; 1.579218
1810000.0 ; 1.244796 ; 3.5302351908467715 ; 1.3468162805657518 ; 1.555922
1813829.0 ; 1.2442277764 ; 3.472586 ; 1.3454168195723781 ; 1.5505805450000003
1814000.0 ; 1.2442024 ; 3.4695831951073988 ; 1.3453543207920524 ; 1.550342
1815505.0 ; 1.243979058 ; 3.443155 ; 1.344804258427198 ; 1.555622794166667
1817180.0 ; 1.243730488 ; 3.41288 ; 1.3441920627719615 ; 1.5615000900000002
1818855.0 ; 1.243481918 ; 3.381738 ; 1.343579867116725 ; 1.5673773858333333
1820000.0 ; 1.2433120000000002 ; 3.359905755223881 ; 1.3431613811315035 ; 1.571395
1820530.0 ; 1.2432333480000002 ; 3.3498 ; 1.3429676714614884 ; 1.581457368
1821368.0 ; 1.2431089888 ; 3.33358 ; 1.3426613908888982 ; 1.5973673008
1822205.0 ; 1.242984778 ; 3.317301 ; 1.342355475806252 ; 1.6132582480000002
1822500.0 ; 1.242941 ; 3.3115442756563245 ; 1.3422476562729413 ; 1.618859
1823043.0 ; 1.2428604188 ; 3.300948 ; 1.3420491952336617 ; 1.6390842296000003
1823750.0 ; 1.2427555000000001 ; 3.2872210501792116 ; 1.3417907938436604 ; 1.665418
1823880.0 ; 1.242736208 ; 3.284697 ; 1.3417432801510154 ; 1.6732120719999999
1824718.0 ; 1.2426118488 ; 3.268667 ; 1.3414369995784252 ; 1.7234538592000002
1825000.0 ; 1.24257 ; 3.263429616487455 ; 1.3413339314143793 ; 1.740361
1825555.0 ; 1.242487638 ; 3.253122 ; 1.3411310844957787 ; 1.7980392639999998
1826250.0 ; 1.2423845000000002 ; 3.2408732470167063 ; 1.3408770689850984 ; 1.870267
1826393.0 ; 1.2423632788 ; 3.238353 ; 1.3408248039231887 ; 1.8908834816
1826875.0 ; 1.2422917500000001 ; 3.230590899641577 ; 1.3406486377704578 ; 1.960374
1827230.0 ; 1.242239068 ; 3.224874 ; 1.340518888840542 ; 2.033162632
1827500.0 ; 1.242199 ; 3.2213914111675126 ; 1.3404202065558175 ; 2.088523
1828125.0 ; 1.24210625 ; 3.2133298629441622 ; 1.3401917753411767 ; 2.241088
1828412.0 ; 1.2420636592 ; 3.209628 ; 1.3400868797274137 ; 2.3376618928
1828750.0 ; 1.2420135 ; 3.206523089678511 ; 1.3399633441265362 ; 2.451397
1829003.0 ; 1.2419759548 ; 3.204199 ; 1.3398708751708497 ; 2.545855722044728
1829063.0 ; 1.2419670508 ; 3.2038517918781726 ; 1.3398489457742444 ; 2.568257
1829375.0 ; 1.24192075 ; 3.20204630964467 ; 1.3397349129118958 ; 2.721675
1829594.0 ; 1.2418882504 ; 3.200779 ; 1.3396548706142857 ; 2.8320492479999997
1830000.0 ; 1.241828 ; 3.2014710152671753 ; 1.3395064816972553 ; 3.03667
1830511.0 ; 1.2417521676 ; 3.202342 ; 1.3393197163361652 ; 3.373042098787879
1831427.0 ; 1.2416162332 ; 3.215217 ; 1.3389849275479881 ; 3.9760104793939397
1831650.0 ; 1.2415831400000001 ; 3.220643819172113 ; 1.3389034232906043 ; 4.122803
1831886.0 ; 1.2415481176 ; 3.226387 ; 1.338817167663956 ; 4.269027571428571
1832063.0 ; 1.2415218507999999 ; 3.2335953056768556 ; 1.33875247594397 ; 4.378696
1832344.0 ; 1.2414801504 ; 3.245039 ; 1.3386497732698674 ; 4.487508475728156
1832475.0 ; 1.24146071 ; 3.251363897379912 ; 1.3386018940872788 ; 4.538236
1832802.0 ; 1.2414121832000002 ; 3.267152 ; 1.338482378875779 ; 4.662259261501211
1832888.0 ; 1.2413994207999999 ; 3.2734108471615717 ; 1.3384509467406445 ; 4.694877
1833260.0 ; 1.2413442160000001 ; 3.300484 ; 1.3383149844816904 ; 4.749052660194175
1833300.0 ; 1.2413382800000001 ; 3.3040928017429194 ; 1.3383003648839533 ; 4.754878
1833719.0 ; 1.2412761004 ; 3.341895 ; 1.3381472245976582 ; 4.695230955714286
1834000.0 ; 1.2412344 ; 3.374392834061135 ; 1.338044521923556 ; 4.655229
1834177.0 ; 1.2412081332 ; 3.394863 ; 1.3379798302035697 ; 4.585495838
1834635.0 ; 1.241140166 ; 3.461229 ; 1.337812435809481 ; 4.405056356666667
1835093.0 ; 1.2410721988 ; 3.548392 ; 1.3376450414153926 ; 4.224616875333333
1835500.0 ; 1.2410117999999999 ; 3.6581402609170306 ; 1.3374962870084188 ; 4.06427
1836009.0 ; 1.2409362644 ; 3.795393 ; 1.3373102526272154 ; 3.8571460233333332
1836925.0 ; 1.24080033 ; 4.165215 ; 1.3369754638390383 ; 3.4844042500000003
1837000.0 ; 1.2407892 ; 4.207172477243173 ; 1.3369480520932815 ; 3.453885
1837694.0 ; 1.2406862104 ; 4.595419 ; 1.3366944020725446 ; 3.235338848
1837750.0 ; 1.2406779000000001 ; 4.633160742522757 ; 1.3366739346357128 ; 3.217704
1838463.0 ; 1.2405720908 ; 5.113694 ; 1.336413340306051 ; 3.0292210240000004
1838500.0 ; 1.2405666 ; 5.140621254545454 ; 1.3363998171781444 ; 3.01944
1838848.0 ; 1.2405149568 ; 5.393883 ; 1.3362726266778322 ; 2.9420986239999998
1839232.0 ; 1.2404579712000001 ; 5.667318 ; 1.3361322785395573 ; 2.856756416
1839250.0 ; 1.2404553 ; 5.67937771875 ; 1.3361256997205755 ; 2.852756
1839616.0 ; 1.2404009856000002 ; 5.924592 ; 1.3359919304012822 ; 2.78553156
1840000.0 ; 1.2403440000000001 ; 6.152421 ; 1.335851582263007 ; 2.715001
1840385.0 ; 1.240286866 ; 6.328484 ; 1.3357108686347885 ; 2.661518648
1840769.0 ; 1.2402298804 ; 6.450842 ; 1.3355705204965134 ; 2.6081752112000003
1841154.0 ; 1.2401727464 ; 6.524057 ; 1.3354298068682948 ; 2.5546928592
1841250.0 ; 1.2401585000000002 ; 6.529176499999999 ; 1.335394719833726 ; 2.541357
1841538.0 ; 1.2401157608 ; 6.544535 ; 1.3352894587300195 ; 2.511328968
1842399.0 ; 1.2399879884 ; 6.414962 ; 1.3349747718887308 ; 2.4215576639999994
1842500.0 ; 1.239973 ; 6.3885490906976745 ; 1.334937857404445 ; 2.411027
1843259.0 ; 1.2398603644 ; 6.19006 ; 1.3346604505373854 ; 2.3568808507999996
1844119.0 ; 1.2397327403999998 ; 5.910661 ; 1.3343461291860401 ; 2.2955294828
1844549.0 ; 1.2396689284000002 ; 5.772018 ; 1.3341889685103674 ; 2.2648537988000004
1844979.0 ; 1.2396051164 ; 5.638796 ; 1.3340318078346949 ; 2.2341781148
1845000.0 ; 1.2396019999999999 ; 5.632557241860466 ; 1.334024132545883 ; 2.23268
1845409.0 ; 1.2395413044 ; 5.51105 ; 1.3338746471590222 ; 2.2147934484000005
1845839.0 ; 1.2394774924 ; 5.39224 ; 1.3337174864833494 ; 2.1959885164000004
1846699.0 ; 1.2393498684 ; 5.178426 ; 1.3334031651320042 ; 2.1583786524
1847129.0 ; 1.2392860564 ; 5.0827 ; 1.3332460044563315 ; 2.1395737204
1847500.0 ; 1.239231 ; 5.007434453488373 ; 1.3331104076873208 ; 2.123349
1847559.0 ; 1.2392222444 ; 4.995465 ; 1.3330888437806587 ; 2.1216314392
1848419.0 ; 1.2390946204000002 ; 4.837756 ; 1.3327745224293135 ; 2.0965958072
1848998.0 ; 1.2390086968 ; 4.745227 ; 1.3325629037520703 ; 2.0797404224
1849576.0 ; 1.2389229216 ; 4.661879 ; 1.332351650564771 ; 2.0629141488
1850000.0 ; 1.23886 ; 4.606520271157168 ; 1.3321966828287588 ; 2.050571
1850155.0 ; 1.238836998 ; 4.586283 ; 1.3321400318875278 ; 2.0480118569999997
1850733.0 ; 1.2387512228000002 ; 4.517718 ; 1.3319287787002285 ; 2.0384687302
1851312.0 ; 1.2386652992 ; 4.455097 ; 1.3317171600229853 ; 2.0289090928
1851890.0 ; 1.2385795240000002 ; 4.397916 ; 1.3315059068356858 ; 2.019365966
1852469.0 ; 1.2384936004 ; 4.34535 ; 1.3312942881584429 ; 2.0098063286000003
1853047.0 ; 1.2384078252 ; 4.298035 ; 1.3310830349711433 ; 2.0002632018
1854204.0 ; 1.2382361264000001 ; 4.211622 ; 1.3306601631066008 ; 1.9811604376000003
1855000.0 ; 1.238118 ; 4.160391109766638 ; 1.3303692331116346 ; 1.968018
1855361.0 ; 1.2380644276000001 ; 4.137157 ; 1.3302372912420584 ; 1.9654019774
1856518.0 ; 1.2378927288000001 ; 4.072295 ; 1.3298144193775159 ; 1.9570176612000003
1857674.0 ; 1.2377211784 ; 4.015336 ; 1.3293919130029166 ; 1.9486405916000002
1858986.0 ; 1.2375264776000001 ; 3.958401 ; 1.3289123901971434 ; 1.9391330524000001
1860000.0 ; 1.237376 ; 3.9195047025171625 ; 1.3285417833945106 ; 1.931785
1860297.0 ; 1.2373319252 ; 3.908112 ; 1.3284332328813133 ; 1.930917463
1861608.0 ; 1.2371373728 ; 3.863165 ; 1.3279540755654835 ; 1.927088032
1862000.0 ; 1.2370792000000002 ; 3.8510461899313504 ; 1.3278108035076608 ; 1.925943
1862919.0 ; 1.2369428204000001 ; 3.822635 ; 1.3274749182496535 ; 1.92796916525
1868163.0 ; 1.2361646108 ; 3.692804 ; 1.3255582889863335 ; 1.9395308742500001
1870000.0 ; 1.235892 ; 3.6620198450757937 ; 1.3248868839602623 ; 1.943581
1875000.0 ; 1.23515 ; 3.5782306373343507 ; 1.323059434243138 ; 1.991322
1878652.0 ; 1.2346080432 ; 3.517031 ; 1.3217246649697507 ; 2.0529480392000004
1880000.0 ; 1.234408 ; 3.503099203451234 ; 1.321231984526014 ; 2.075695
1884000.0 ; 1.2338144 ; 3.4617585608732955 ; 1.3197700247523148 ; 2.181891
1887000.0 ; 1.2333692 ; 3.430753078939842 ; 1.3186735549220403 ; 2.292487
1890000.0 ; 1.232924 ; 3.3997475970063875 ; 1.3175770850917656 ; 2.430213
1899630.0 ; 1.231494908 ; 3.30022 ; 1.3140574169365846 ; 3.0132440160000002
1900000.0 ; 1.23144 ; 3.297600615883306 ; 1.3139221856575174 ; 3.035645
1903000.0 ; 1.2309948 ; 3.276362366288492 ; 1.312825715827243 ; 3.146343
1906000.0 ; 1.2305496 ; 3.255124116693679 ; 1.3117292459969685 ; 3.16684
1908000.0 ; 1.2302528 ; 3.24096528363047 ; 1.310998266110119 ; 3.118842
1910000.0 ; 1.229956 ; 3.226806450567261 ; 1.3102672862232692 ; 3.033981
1915000.0 ; 1.229214 ; 3.1914093679092383 ; 1.3084398365061454 ; 2.745823
1920000.0 ; 1.228472 ; 3.156012285251216 ; 1.306612386789021 ; 2.466358
1920608.0 ; 1.2283817728 ; 3.151708 ; 1.3063901689034185 ; 2.4402552224
1925000.0 ; 1.22773 ; 3.129509112048624 ; 1.304784937071897 ; 2.251697
1930000.0 ; 1.226988 ; 3.1042371539983318 ; 1.3029574873547727 ; 2.094456
1935000.0 ; 1.2262460000000002 ; 3.0789651959480397 ; 1.3011300376376487 ; 1.982326
1940000.0 ; 1.225504 ; 3.0536932378977477 ; 1.2993025879205244 ; 1.899011
1950000.0 ; 1.22402 ; 3.0031493217971637 ; 1.2956476884862762 ; 1.788078
1960000.0 ; 1.2225359999999998 ; 2.9526054056965796 ; 1.2919927890520282 ; 1.717944
1962563.0 ; 1.2221556508 ; 2.939651 ; 1.2910560383270302 ; 1.7054693663999998
1968104.297 ; 1.2213333223251999 ; 2.920622657337478 ; 1.28903075 ; 1.6784987656416
1970000.0 ; 1.2210519999999998 ; 2.9141129744472862 ; 1.288435710541987 ; 1.669272
1980000.0 ; 1.219568 ; 2.8797738248537494 ; 1.285296825083595 ; 1.632829
1990000.0 ; 1.2180839999999997 ; 2.845434675260212 ; 1.282157939625203 ; 1.603834
2000000.0 ; 1.2166 ; 2.811095525666675 ; 1.279019054166811 ; 1.579625
2002050.0 ; 1.21654547 ; 2.804056 ; 1.2783755826478407 ; 1.5755394525
2020000.0 ; 1.216068 ; 2.7639763943814155 ; 1.2727412832500267 ; 1.539766
2031666.0 ; 1.2157576843999998 ; 2.737928 ; 1.2690794594742667 ; 1.5202207836000001
2040000.0 ; 1.2155359999999997 ; 2.7273917483792545 ; 1.2664635123332426 ; 1.506258
2060000.0 ; 1.215004 ; 2.7021067672879524 ; 1.2601857414164588 ; 1.475806
2061282.0 ; 1.2149698987999997 ; 2.700486 ; 1.2597833363006927 ; 1.4739303058
2080000.0 ; 1.214472 ; 2.703113952593193 ; 1.2539079704996747 ; 1.446544
2085962.0 ; 1.2143134107999998 ; 2.703951 ; 1.2520365669893814 ; 1.4377843315000003
2100000.0 ; 1.2139399999999998 ; 2.727115776206491 ; 1.2476301995828907 ; 1.417159
2110641.0 ; 1.2136569493999998 ; 2.744675 ; 1.2442901115666156 ; 1.4008452829000002
2120000.0 ; 1.2134079999999998 ; 2.7791971200972445 ; 1.2413524286661066 ; 1.386497
2135321.0 ; 1.2130004613999998 ; 2.835711 ; 1.236543342255304 ; 1.3610763968
2140000.0 ; 1.2128759999999998 ; 2.865975004821913 ; 1.2350746577493223 ; 1.353313
2144649.828 ; 1.2127523145752 ; 2.896050323696261 ; 1.23361513 ; 1.3446508354187996
2160000.0 ; 1.2123439999999999 ; 2.995336 ; 1.2294258005473244 ; 1.316055
2177500.0 ; 1.2118784999999999 ; 3.16979 ; 1.2246497455674958 ; 1.2780205
2180000.0 ; 1.211812 ; 3.20325 ; 1.2239674519989487 ; 1.272587
2195000.0 ; 1.2114129999999999 ; 3.40401 ; 1.2198736905876675 ; 1.2329967499999999
2200000.0 ; 1.21128 ; 3.4900834285714284 ; 1.2185091034505735 ; 1.2198
2210000.0 ; 1.211014 ; 3.662230285714286 ; 1.2157799291763858 ; 1.188533
2212500.0 ; 1.2109474999999998 ; 3.705267 ; 1.2150976356078387 ; 1.1796537500000002
2220000.0 ; 1.210748 ; 3.862875 ; 1.213050754902198 ; 1.153016
2230000.0 ; 1.2104819999999998 ; 4.073019 ; 1.2103215806280103 ; 1.112278
2240000.0 ; 1.210216 ; 4.317404428571429 ; 1.2075924063538226 ; 1.065133
2250000.0 ; 1.20995 ; 4.561789857142858 ; 1.2048632320796349 ; 1.010163
2260000.0 ; 1.209684 ; 4.806175285714286 ; 1.202134057805447 ; 0.9457272
2265000.0 ; 1.2095509999999998 ; 4.928368 ; 1.2007694706683532 ; 0.9078955
2270000.0 ; 1.2094179999999999 ; 5.044229714285715 ; 1.1994048835312594 ; 0.8700638
2280000.0 ; 1.2091519999999998 ; 5.275953142857143 ; 1.1966757092570717 ; 0.7815469
2282500.0 ; 1.2090854999999998 ; 5.333884 ; 1.1959934156885248 ; 0.755972525
2290000.0 ; 1.208886 ; 5.476125571428572 ; 1.193946534982884 ; 0.6792494
2300000.0 ; 1.2086199999999998 ; 5.665781 ; 1.1912173607086962 ; 0.5639675
2310000.0 ; 1.208354 ; 5.81517 ; 1.1884881864345085 ; 0.4397815
2320000.0 ; 1.2080879999999998 ; 5.917629999999999 ; 1.1857590121603208 ; 0.3157973
2330000.0 ; 1.2078219999999997 ; 6.02009 ; 1.183029837886133 ; 0.2068204
2335000.0 ; 1.207689 ; 6.07132 ; 1.1816652507490393 ; 0.1636372
2340000.0 ; 1.2075559999999999 ; 6.1225499999999995 ; 1.1803006636119453 ; 0.1309325
2342500.0 ; 1.2074894999999999 ; 6.148165 ; 1.1796183700433984 ; 0.12067165
2345000.0 ; 1.207423 ; 6.1648629999999995 ; 1.1789360764748513 ; 0.1104108
2348902.193 ; 1.2073192016662 ; 6.1909265274855985 ; 1.1778711 ; 0.10468909244796004
2350000.0 ; 1.20729 ; 6.198258999999999 ; 1.1776049832710618 ; 0.1030794
