E      ; sig
5885.779 ; 3.820113
5885.916 ; 3.789401
5886.052 ; 3.759918
5886.188 ; 3.732032
5886.324 ; 3.706488
5886.461 ; 3.684056
5886.597 ; 3.666195
5886.733 ; 3.654088
5886.869 ; 3.649351
5887.006 ; 3.653966
5887.142 ; 3.670107
5887.278 ; 3.700333
5887.414 ; 3.747566
5887.551 ; 3.81567
5887.687 ; 3.907322
5887.824 ; 4.027932
5887.96 ; 4.180083
5888.097 ; 4.370679
5888.233 ; 4.601767
5888.369 ; 4.879517
5888.505 ; 5.20886
5888.642 ; 5.59767
5888.778 ; 6.044848
5888.914 ; 6.557134
5889.05 ; 7.138031
5889.323 ; 8.521082
5889.595 ; 10.19245
5889.843 ; 11.96107
5890.091 ; 13.9342
5890.586 ; 18.27604
5890.884 ; 20.94842
5891.181 ; 23.46378
5891.454 ; 25.50299
5891.726 ; 27.15291
5892.0 ; 28.33292
5892.029 ; 28.42652
5892.127 ; 28.69653
5892.224 ; 28.89236
5892.418 ; 29.0683
5892.629 ; 28.93627
5892.839 ; 28.486
5893.262 ; 26.74049
5893.684 ; 24.18316
5894.049 ; 21.63301
5894.413 ; 19.04477
5894.596 ; 17.79265
5894.778 ; 16.60665
5894.96 ; 15.49403
5895.142 ; 14.46459
5895.325 ; 13.51911
5895.507 ; 12.67002
5895.689 ; 11.91092
5895.871 ; 11.23841
5896.054 ; 10.64425
5896.236 ; 10.12845
5896.418 ; 9.680411
5896.6 ; 9.292698
5896.783 ; 8.956244
5896.965 ; 8.667663
5897.147 ; 8.418458
5897.329 ; 8.20273
5897.511 ; 8.01525
5897.693 ; 7.851465
5897.875 ; 7.707475
5898.057 ; 7.579981
5898.221 ; 7.476932
5898.384 ; 7.383892
5898.547 ; 7.298811
5898.71 ; 7.220528
5899.036 ; 7.080648
5899.362 ; 6.958295
5899.688 ; 6.849324
5900.014 ; 6.750807
5900.34 ; 6.660625
5900.666 ; 6.577194
5901.318 ; 6.425944
5901.97 ; 6.289809
5902.622 ; 6.163599
5903.274 ; 6.043126
5903.85 ; 5.938424
5904.425 ; 5.832772
5904.713 ; 5.778573
5905.001 ; 5.723061
5905.289 ; 5.665939
5905.576 ; 5.607218
5905.72 ; 5.577071
5905.864 ; 5.5465
5906.008 ; 5.515566
5906.152 ; 5.484367
5906.296 ; 5.453049
5906.44 ; 5.421814
5906.584 ; 5.390936
5906.727 ; 5.360977
5906.871 ; 5.331971
5907.015 ; 5.304697
5907.159 ; 5.279849
5907.302 ; 5.258399
5907.446 ; 5.241033
5907.59 ; 5.229065
5907.734 ; 5.223817
5907.877 ; 5.226731
5908.002 ; 5.237183
5908.127 ; 5.256239
5908.252 ; 5.285151
5908.376 ; 5.324864
5908.501 ; 5.377362
5908.626 ; 5.443741
5908.751 ; 5.525362
5908.875 ; 5.622683
5909.125 ; 5.873216
5909.374 ; 6.201437
5909.623 ; 6.613019
5909.872 ; 7.108208
5910.371 ; 8.323909
5910.87 ; 9.725805
5911.139 ; 10.48709
5911.407 ; 11.19964
5911.446 ; 11.29714
5911.561 ; 11.57304
5911.675 ; 11.82724
5911.8 ; 12.08084
5911.933 ; 12.31853
5912.0 ; 12.42473
5912.034 ; 12.475
5912.145 ; 12.62156
5912.256 ; 12.74041
5912.499 ; 12.90046
5912.723 ; 12.92525
5912.946 ; 12.83726
5913.393 ; 12.3651
5913.84 ; 11.60539
5914.267 ; 10.74823
5914.48 ; 10.31177
5914.693 ; 9.886289
5914.906 ; 9.481416
5915.119 ; 9.104223
5915.332 ; 8.759286
5915.439 ; 8.598993
5915.545 ; 8.448938
5915.662 ; 8.293408
5915.779 ; 8.148339
5915.896 ; 8.013484
5916.012 ; 7.889528
5916.129 ; 7.773917
5916.246 ; 7.667286
5916.363 ; 7.569119
5916.479 ; 7.479612
5916.596 ; 7.396672
5916.713 ; 7.320548
5916.83 ; 7.250692
5916.946 ; 7.187098
5917.063 ; 7.128166
5917.179 ; 7.07443
5917.296 ; 7.024512
5917.412 ; 6.978855
5917.529 ; 6.936284
5917.646 ; 6.896855
5917.763 ; 6.860243
5917.879 ; 6.826438
5917.996 ; 6.794595
5918.113 ; 6.76478
5918.23 ; 6.736783
5918.346 ; 6.710637
5918.58 ; 6.662136
5918.813 ; 6.618597
5919.046 ; 6.578953
5919.279 ; 6.542546
5919.645 ; 6.490704
5920.01 ; 6.444272
5920.376 ; 6.401971
5920.741 ; 6.363294
5921.472 ; 6.294281
5922.202 ; 6.234175
5922.933 ; 6.180769
5923.663 ; 6.132789
5924.394 ; 6.089067
5925.124 ; 6.048953
5925.693 ; 6.019779
5925.977 ; 6.005839
5926.261 ; 5.992297
5926.546 ; 5.97911
5926.83 ; 5.966392
5926.972 ; 5.960204
5927.114 ; 5.954142
5927.256 ; 5.948216
5927.398 ; 5.942441
5927.541 ; 5.936797
5927.683 ; 5.931383
5927.825 ; 5.926186
5927.967 ; 5.921237
5928.109 ; 5.916572
5928.251 ; 5.912233
5928.393 ; 5.908265
5928.535 ; 5.904722
5928.677 ; 5.90166
5928.819 ; 5.899141
5928.961 ; 5.897233
5929.103 ; 5.896001
5929.245 ; 5.895517
5929.387 ; 5.895847
5929.529 ; 5.897058
5929.671 ; 5.899207
5929.874 ; 5.904008
5930.077 ; 5.910928
5930.28 ; 5.919999
5930.483 ; 5.931162
5930.686 ; 5.944254
5930.889 ; 5.958995
5931.295 ; 5.991701
5931.701 ; 6.024754
5932.106 ; 6.052347
5932.32 ; 6.062739
5932.533 ; 6.069205
5932.755 ; 6.071182
5932.887 ; 6.069861
5933.0 ; 6.067196
5933.14 ; 6.061913
5933.3 ; 6.053214
5933.574 ; 6.032035
5933.82 ; 6.006957
5934.065 ; 5.977319
5934.355 ; 5.937902
5934.701 ; 5.887611
5935.048 ; 5.836968
5935.395 ; 5.78906
5935.598 ; 5.76315
5935.8 ; 5.739245
5936.003 ; 5.717237
5936.205 ; 5.697377
5936.408 ; 5.679415
5936.61 ; 5.663416
5936.711 ; 5.656069
5936.812 ; 5.649126
5936.913 ; 5.642566
5937.014 ; 5.636362
5937.116 ; 5.630434
5937.217 ; 5.624872
5937.318 ; 5.619593
5937.419 ; 5.614573
5937.52 ; 5.609788
5937.621 ; 5.605217
5937.722 ; 5.60084
5937.823 ; 5.596636
5937.925 ; 5.592548
5938.026 ; 5.58864
5938.127 ; 5.584855
5938.228 ; 5.581179
5938.329 ; 5.5776
5938.43 ; 5.574105
5938.531 ; 5.570685
5938.632 ; 5.567331
5938.748 ; 5.563548
5938.864 ; 5.55983
5939.095 ; 5.552582
5939.326 ; 5.545497
5939.557 ; 5.538534
5939.847 ; 5.529925
5940.136 ; 5.521466
5940.425 ; 5.513121
5940.714 ; 5.504902
5941.003 ; 5.496852
5941.292 ; 5.489046
5941.581 ; 5.481614
5941.87 ; 5.474766
5942.015 ; 5.471648
5942.159 ; 5.46883
5942.304 ; 5.466342
5942.448 ; 5.464299
5942.593 ; 5.46277
5942.737 ; 5.46189
5942.882 ; 5.461782
5943.026 ; 5.462604
5943.171 ; 5.464545
5943.315 ; 5.46778
5943.46 ; 5.472579
5943.604 ; 5.479123
5943.749 ; 5.487771
5943.893 ; 5.498686
5944.038 ; 5.512318
5944.182 ; 5.528779
5944.305 ; 5.545369
5944.428 ; 5.564478
5944.551 ; 5.586272
5944.674 ; 5.610898
5944.797 ; 5.638482
5944.92 ; 5.669119
5945.165 ; 5.739434
5945.411 ; 5.822341
5945.657 ; 5.916638
5946.148 ; 6.130117
5946.611 ; 6.340287
5947.073 ; 6.524764
5947.29 ; 6.592494
5947.507 ; 6.643533
5947.767 ; 6.679163
5947.941 ; 6.686142
5948.0 ; 6.685346
5948.193 ; 6.671553
5948.4 ; 6.638206
5948.793 ; 6.527521
5949.544 ; 6.203109
5949.788 ; 6.086989
5950.032 ; 5.974636
5950.276 ; 5.870294
5950.519 ; 5.777451
5950.745 ; 5.702699
5950.97 ; 5.639991
5951.42 ; 5.547982
5952.17 ; 5.466781
5952.564 ; 5.439968
5952.77 ; 5.425789
5952.893 ; 5.416663
5953.0 ; 5.408154
5953.12 ; 5.397866
5953.262 ; 5.384554
5953.483 ; 5.361186
5953.705 ; 5.334425
5953.927 ; 5.304603
5954.39 ; 5.234866
5954.853 ; 5.16029
5955.156 ; 5.112049
5955.458 ; 5.066187
5955.76 ; 5.023529
5955.911 ; 5.003573
5956.062 ; 4.984566
5956.214 ; 4.966383
5956.365 ; 4.949236
5956.516 ; 4.932956
5956.667 ; 4.917482
5956.818 ; 4.902745
5956.969 ; 4.888668
5957.12 ; 4.875172
5957.271 ; 4.862177
5957.372 ; 4.853726
5957.473 ; 4.845442
5957.574 ; 4.837302
5957.674 ; 4.829365
5957.775 ; 4.821452
5957.876 ; 4.813625
5957.977 ; 4.805867
5958.077 ; 4.798237
5958.178 ; 4.790568
5958.279 ; 4.782923
5958.48 ; 4.767732
5958.681 ; 4.752499
5958.882 ; 4.737153
5959.104 ; 4.720001
5959.326 ; 4.702574
5959.548 ; 4.684817
5959.769 ; 4.66677
5960.212 ; 4.629327
5960.655 ; 4.589981
5961.099 ; 4.548389
5961.542 ; 4.504487
5962.428 ; 4.408362
5962.872 ; 4.355362
5963.315 ; 4.298754
5963.758 ; 4.237964
5964.201 ; 4.172458
5964.645 ; 4.101454
5965.088 ; 4.02456
5965.531 ; 3.94083
5965.974 ; 3.849457
5966.216 ; 3.796075
5966.458 ; 3.740185
5966.7 ; 3.681861
5966.942 ; 3.621354
5967.184 ; 3.559204
5967.426 ; 3.496394
5967.668 ; 3.434569
5967.909 ; 3.376564
5968.151 ; 3.325831
5968.272 ; 3.305
5968.393 ; 3.288383
5968.514 ; 3.277076
5968.635 ; 3.272362
5968.756 ; 3.275733
5968.876 ; 3.288752
5968.997 ; 3.313583
5969.118 ; 3.352381
5969.239 ; 3.40764
5969.36 ; 3.482138
5969.481 ; 3.578938
5969.602 ; 3.701387
5969.723 ; 3.853105
5969.843 ; 4.036291
5969.964 ; 4.258064
5970.085 ; 4.521313
5970.206 ; 4.830439
5970.327 ; 5.189905
5970.448 ; 5.604151
5970.569 ; 6.077508
5970.69 ; 6.614087
5970.81 ; 7.212399
5971.052 ; 8.632087
5971.294 ; 10.35122
5971.536 ; 12.37502
5971.777 ; 14.68108
5972.099 ; 18.15551
5972.825 ; 26.84631
5973.047 ; 29.43442
5973.268 ; 31.82475
5973.489 ; 33.9422
5973.71 ; 35.70791
5974.0 ; 37.38441
5974.037 ; 37.54108
5974.154 ; 37.9473
5974.27 ; 38.21416
5974.502 ; 38.33907
5974.777 ; 37.80008
5975.051 ; 36.58625
5975.516 ; 33.29874
5975.98 ; 29.07868
5976.445 ; 24.61393
5976.678 ; 22.47334
5976.91 ; 20.47692
5977.143 ; 18.64165
5977.375 ; 17.00278
5977.607 ; 15.55886
5977.723 ; 14.90927
5977.839 ; 14.30649
5977.95 ; 13.77206
5978.061 ; 13.27736
5978.172 ; 12.82054
5978.283 ; 12.39957
5978.394 ; 12.01234
5978.505 ; 11.65669
5978.616 ; 11.33043
5978.727 ; 11.03138
5978.838 ; 10.75745
5978.949 ; 10.50658
5979.06 ; 10.2768
5979.171 ; 10.06627
5979.282 ; 9.873234
5979.393 ; 9.696058
5979.504 ; 9.533231
5979.614 ; 9.384655
5979.836 ; 9.118591
5980.058 ; 8.890501
5980.28 ; 8.693119
5980.501 ; 8.52133
5980.723 ; 8.368943
5980.945 ; 8.233112
5981.167 ; 8.110947
5981.388 ; 8.000652
5981.832 ; 7.806436
5982.276 ; 7.640683
5982.72 ; 7.496661
5983.163 ; 7.370056
5983.607 ; 7.257039
5984.05 ; 7.15571
5984.494 ; 7.063765
5984.937 ; 6.98017
5985.825 ; 6.832672
5986.712 ; 6.70657
5987.599 ; 6.596857
5988.486 ; 6.500069
5988.993 ; 6.449551
5989.5 ; 6.402076
5989.754 ; 6.379355
5990.007 ; 6.357401
5990.261 ; 6.336037
5990.514 ; 6.315437
5990.736 ; 6.29794
5990.847 ; 6.289404
5990.958 ; 6.281016
5991.069 ; 6.272782
5991.18 ; 6.264709
5991.291 ; 6.256805
5991.402 ; 6.249078
5991.513 ; 6.241538
5991.624 ; 6.234196
5991.735 ; 6.227063
5991.846 ; 6.220151
5991.957 ; 6.213474
5992.068 ; 6.207043
5992.179 ; 6.200873
5992.289 ; 6.195028
5992.4 ; 6.189414
5992.511 ; 6.1841
5992.622 ; 6.179094
5992.733 ; 6.174408
5992.955 ; 6.166024
5993.176 ; 6.15901
5993.398 ; 6.153288
5993.62 ; 6.14882
5994.063 ; 6.142994
5994.232 ; 6.141525
5994.655 ; 6.138297
5995.077 ; 6.133383
5995.299 ; 6.129104
5995.521 ; 6.123144
5995.753 ; 6.114783
5995.879 ; 6.109241
5996.0 ; 6.103226
5996.113 ; 6.096988
5996.253 ; 6.088431
5996.497 ; 6.071398
5996.671 ; 6.057722
5996.846 ; 6.042833
5997.054 ; 6.023887
5997.472 ; 5.983001
5997.96 ; 5.933668
5998.204 ; 5.909552
5998.448 ; 5.886329
5998.692 ; 5.864265
5998.936 ; 5.843516
5999.18 ; 5.824142
5999.302 ; 5.814966
5999.423 ; 5.806192
5999.563 ; 5.796428
5999.702 ; 5.787125
5999.842 ; 5.778122
5999.981 ; 5.769522
6000.121 ; 5.761169
6000.26 ; 5.753156
6000.399 ; 5.745391
6000.538 ; 5.737849
6000.678 ; 5.73045
6000.817 ; 5.723276
6000.957 ; 5.716202
6001.096 ; 5.709308
6001.236 ; 5.702476
6001.375 ; 5.695789
6001.514 ; 5.689182
6001.653 ; 5.682645
6001.793 ; 5.67612
6001.932 ; 5.669691
6002.211 ; 5.656907
6002.49 ; 5.644244
6002.768 ; 5.631715
6003.326 ; 5.606736
6003.883 ; 5.581935
6004.65 ; 5.547863
6005.417 ; 5.513757
6006.184 ; 5.479509
6006.567 ; 5.462335
6006.95 ; 5.445123
6007.142 ; 5.436492
6007.334 ; 5.427868
6007.526 ; 5.419267
6007.717 ; 5.410752
6007.909 ; 5.40226
6008.1 ; 5.393916
6008.292 ; 5.385683
6008.483 ; 5.377709
6008.579 ; 5.373807
6008.675 ; 5.369992
6008.771 ; 5.366278
6008.867 ; 5.362679
6008.963 ; 5.359213
6009.059 ; 5.355898
6009.155 ; 5.352753
6009.25 ; 5.349831
6009.346 ; 5.347093
6009.442 ; 5.344595
6009.538 ; 5.342366
6009.633 ; 5.340451
6009.729 ; 5.338839
6009.825 ; 5.337584
6009.921 ; 5.336717
6010.016 ; 5.336273
6010.147 ; 5.336395
6010.278 ; 5.337444
6010.409 ; 5.339501
6010.539 ; 5.342614
6010.67 ; 5.346897
6010.801 ; 5.35239
6010.932 ; 5.359136
6011.062 ; 5.367095
6011.324 ; 5.386963
6011.585 ; 5.411595
6011.846 ; 5.440353
6012.107 ; 5.472041
6012.246 ; 5.48955
6012.664 ; 5.54116
6013.082 ; 5.583586
6013.292 ; 5.598282
6013.501 ; 5.607
6013.745 ; 5.608533
6013.893 ; 5.604523
6014.0 ; 5.599208
6014.128 ; 5.590159
6014.266 ; 5.577141
6014.52 ; 5.544637
6014.762 ; 5.504212
6015.004 ; 5.455938
6015.465 ; 5.348548
6015.925 ; 5.232159
6016.248 ; 5.15127
6016.57 ; 5.074746
6016.732 ; 5.038396
6016.893 ; 5.003868
6017.054 ; 4.970978
6017.215 ; 4.939714
6017.377 ; 4.909833
6017.538 ; 4.8816
6017.699 ; 4.85469
6017.86 ; 4.828945
6018.022 ; 4.804039
6018.183 ; 4.780098
6018.344 ; 4.756781
6018.505 ; 4.733909
6018.598 ; 4.720833
6018.69 ; 4.707956
6018.782 ; 4.695109
6018.874 ; 4.682263
6018.99 ; 4.666031
6019.105 ; 4.649857
6019.22 ; 4.63356
6019.335 ; 4.617108
6019.451 ; 4.600328
6019.566 ; 4.58349
6019.681 ; 4.56644
6019.796 ; 4.549177
6019.912 ; 4.531561
6020.027 ; 4.51392
6020.142 ; 4.496143
6020.257 ; 4.478287
6020.372 ; 4.460431
6020.487 ; 4.442675
6020.602 ; 4.425145
6020.717 ; 4.407997
6020.833 ; 4.391278
6020.948 ; 4.375502
6021.063 ; 4.360787
6021.178 ; 4.347439
6021.293 ; 4.33581
6021.408 ; 4.326299
6021.523 ; 4.319359
6021.638 ; 4.31549
6021.754 ; 4.315261
6021.869 ; 4.319284
6021.984 ; 4.328193
6022.099 ; 4.342683
6022.214 ; 4.363488
6022.329 ; 4.391374
6022.444 ; 4.427125
6022.559 ; 4.471536
6022.767 ; 4.576398
6022.974 ; 4.715853
6023.181 ; 4.89416
6023.388 ; 5.114214
6023.596 ; 5.378956
6023.803 ; 5.68569
6024.217 ; 6.417632
6024.632 ; 7.268462
6025.046 ; 8.15433
6025.265 ; 8.603139
6025.484 ; 9.017233
6025.691 ; 9.362733
6025.818 ; 9.54742
6025.969 ; 9.736147
6026.0 ; 9.770464
6026.031 ; 9.803217
6026.124 ; 9.891871
6026.217 ; 9.965743
6026.462 ; 10.08718
6026.661 ; 10.1068
6026.859 ; 10.05772
6027.227 ; 9.800953
6027.594 ; 9.371082
6027.961 ; 8.82761
6028.328 ; 8.233178
6028.512 ; 7.933738
6028.695 ; 7.642767
6028.879 ; 7.361682
6029.062 ; 7.097038
6029.277 ; 6.808376
6029.491 ; 6.547043
6029.598 ; 6.426375
6029.705 ; 6.312354
6029.812 ; 6.204875
6029.919 ; 6.103778
6030.027 ; 6.007993
6030.134 ; 5.919043
6030.241 ; 5.835733
6030.348 ; 5.757759
6030.455 ; 5.684805
6030.562 ; 5.616543
6030.669 ; 5.552646
6030.776 ; 5.492786
6030.884 ; 5.436136
6030.991 ; 5.383431
6031.098 ; 5.333832
6031.205 ; 5.287055
6031.312 ; 5.242832
6031.419 ; 5.200914
6031.526 ; 5.161065
6031.633 ; 5.12307
6031.848 ; 5.051537
6032.062 ; 4.985576
6032.276 ; 4.923674
6032.49 ; 4.864878
6032.781 ; 4.788529
6033.072 ; 4.714943
6033.363 ; 4.642924
6033.653 ; 4.571778
6033.944 ; 4.500253
6034.235 ; 4.427967
6034.526 ; 4.354405
6034.816 ; 4.279448
6035.107 ; 4.202394
6035.398 ; 4.123638
6035.689 ; 4.043853
6035.834 ; 4.004143
6035.979 ; 3.964835
6036.125 ; 3.926062
6036.27 ; 3.888872
6036.415 ; 3.853646
6036.56 ; 3.821201
6036.706 ; 3.792357
6036.851 ; 3.768735
6036.996 ; 3.751577
6037.141 ; 3.742602
6037.287 ; 3.743859
6037.432 ; 3.757638
6037.578 ; 3.786768
6037.723 ; 3.833763
6037.869 ; 3.902504
6038.014 ; 3.995504
6038.159 ; 4.116802
6038.304 ; 4.270183
6038.45 ; 4.460931
6038.595 ; 4.690255
6038.741 ; 4.965001
6038.886 ; 5.284752
6039.032 ; 5.656823
6039.177 ; 6.078373
6039.467 ; 7.081906
6039.773 ; 8.37003
6040.079 ; 9.869379
6040.69 ; 13.26282
6040.812 ; 13.95746
6041.042 ; 15.23418
6041.272 ; 16.42667
6041.608 ; 17.91854
6041.818 ; 18.64831
6042.0 ; 19.13038
6042.027 ; 19.18917
6042.101 ; 19.33288
6042.175 ; 19.4507
6042.322 ; 19.60661
6042.513 ; 19.65288
6042.704 ; 19.52547
6043.041 ; 18.90704
6043.377 ; 17.86725
6043.714 ; 16.51876
6044.051 ; 14.99657
6044.388 ; 13.4268
6044.724 ; 11.91826
6044.904 ; 11.16029
6045.084 ; 10.44775
6045.264 ; 9.785621
6045.443 ; 9.17978
6045.623 ; 8.624092
6045.802 ; 8.12371
6045.982 ; 7.670705
6046.161 ; 7.266837
6046.341 ; 6.903668
6046.521 ; 6.579291
6046.701 ; 6.289328
6046.88 ; 6.030886
6047.06 ; 5.797115
6047.239 ; 5.587089
6047.419 ; 5.395421
6047.598 ; 5.221809
6047.789 ; 5.053257
6047.98 ; 4.900733
6048.171 ; 4.763997
6048.362 ; 4.643925
6048.553 ; 4.542625
6048.744 ; 4.463564
6048.935 ; 4.411701
6049.125 ; 4.393613
6049.316 ; 4.417375
6049.507 ; 4.493264
6049.698 ; 4.633138
6049.889 ; 4.850511
6050.08 ; 5.160317
6050.271 ; 5.578501
6050.462 ; 6.121455
6050.652 ; 6.801283
6050.854 ; 7.693241
6051.056 ; 8.773957
6051.258 ; 10.05372
6051.46 ; 11.53679
6051.662 ; 13.2199
6051.864 ; 15.09098
6052.268 ; 19.30001
6052.358 ; 20.30033
6052.65 ; 23.62021
6052.942 ; 26.92207
6053.178 ; 29.44993
6053.413 ; 31.73405
6053.66 ; 33.78158
6054.0 ; 35.84346
6054.037 ; 36.00822
6054.155 ; 36.45063
6054.272 ; 36.76206
6054.507 ; 36.99962
6054.781 ; 36.63473
6055.055 ; 35.63154
6055.518 ; 32.76047
6055.98 ; 28.9557
6056.444 ; 24.83427
6056.676 ; 22.83427
6056.907 ; 20.95163
6057.139 ; 19.2046
6057.37 ; 17.62946
6057.602 ; 16.22213
6057.718 ; 15.58434
6057.833 ; 14.99453
6057.944 ; 14.46426
6058.054 ; 13.97529
6058.165 ; 13.5172
6058.275 ; 13.09657
6058.386 ; 12.70396
6058.496 ; 12.34458
6058.607 ; 12.00998
6058.717 ; 11.70427
6058.828 ; 11.42
6058.938 ; 11.16046
6059.049 ; 10.91912
6059.159 ; 10.69864
6059.27 ; 10.49339
6059.38 ; 10.30555
6059.6 ; 9.970816
6059.821 ; 9.681293
6060.042 ; 9.430067
6060.263 ; 9.210065
6060.484 ; 9.015522
6060.705 ; 8.8418
6060.926 ; 8.685194
6061.147 ; 8.542757
6061.367 ; 8.412721
6061.725 ; 8.221595
6062.083 ; 8.050825
6062.441 ; 7.89617
6062.798 ; 7.754906
6063.156 ; 7.623905
6063.513 ; 7.502083
6064.228 ; 7.278985
6064.944 ; 7.07636
6065.659 ; 6.888106
6066.374 ; 6.708489
6067.089 ; 6.532594
6067.721 ; 6.376254
6068.037 ; 6.296572
6068.352 ; 6.215484
6068.668 ; 6.131971
6068.983 ; 6.046105
6069.299 ; 5.957017
6069.457 ; 5.911343
6069.614 ; 5.865263
6069.772 ; 5.818284
6069.93 ; 5.770859
6070.088 ; 5.723232
6070.246 ; 5.675754
6070.404 ; 5.628904
6070.562 ; 5.583321
6070.72 ; 5.539834
6070.877 ; 5.499733
6071.035 ; 5.463802
6071.193 ; 5.433894
6071.351 ; 5.411905
6071.508 ; 5.400103
6071.666 ; 5.400896
6071.824 ; 5.417312
6071.982 ; 5.452594
6072.139 ; 5.509835
6072.255 ; 5.568499
6072.371 ; 5.6428
6072.487 ; 5.73431
6072.602 ; 5.843559
6072.834 ; 6.126136
6073.065 ; 6.499214
6073.297 ; 6.974899
6073.528 ; 7.554319
6073.76 ; 8.242837
6073.991 ; 9.028873
6074.454 ; 10.84949
6074.916 ; 12.83063
6075.295 ; 14.39371
6075.547 ; 15.31534
6075.757 ; 15.97297
6075.901 ; 16.35339
6076.0 ; 16.57798
6076.04 ; 16.65974
6076.18 ; 16.90371
6076.32 ; 17.07994
6076.641 ; 17.2221
6076.936 ; 17.03915
6077.231 ; 16.58703
6077.821 ; 15.08587
6078.116 ; 14.16347
6078.411 ; 13.20989
6078.72 ; 12.23455
6078.874 ; 11.77186
6079.028 ; 11.33049
6079.182 ; 10.91349
6079.336 ; 10.52293
6079.49 ; 10.16002
6079.644 ; 9.82516
6079.798 ; 9.518113
6079.952 ; 9.238081
6080.106 ; 8.983838
6080.26 ; 8.753842
6080.414 ; 8.546332
6080.568 ; 8.359424
6080.722 ; 8.191182
6080.876 ; 8.039683
6080.97 ; 7.95464
6081.064 ; 7.874733
6081.158 ; 7.799574
6081.252 ; 7.72879
6081.44 ; 7.598953
6081.627 ; 7.483222
6081.815 ; 7.378103
6082.002 ; 7.28278
6082.19 ; 7.194571
6082.377 ; 7.113023
6082.565 ; 7.036086
6082.753 ; 6.963224
6082.941 ; 6.893617
6083.128 ; 6.826932
6083.316 ; 6.761898
6083.503 ; 6.698751
6083.691 ; 6.636456
6083.878 ; 6.575406
6084.08 ; 6.510286
6084.281 ; 6.446269
6084.482 ; 6.383118
6084.583 ; 6.351795
6084.683 ; 6.321122
6084.784 ; 6.290562
6084.884 ; 6.260811
6084.985 ; 6.231386
6085.085 ; 6.203003
6085.186 ; 6.17525
6085.286 ; 6.148855
6085.387 ; 6.123498
6085.487 ; 6.099911
6085.588 ; 6.077884
6085.688 ; 6.058138
6085.789 ; 6.040597
6085.889 ; 6.02595
6085.99 ; 6.014277
6086.09 ; 6.006203
6086.191 ; 6.001989
6086.291 ; 6.002156
6086.492 ; 6.017393
6086.693 ; 6.055696
6086.894 ; 6.120865
6087.095 ; 6.216494
6087.27 ; 6.327005
6087.444 ; 6.463712
6087.792 ; 6.820613
6088.14 ; 7.286287
6088.488 ; 7.844453
6088.837 ; 8.464738
6089.186 ; 9.099222
6089.56 ; 9.732465
6089.614 ; 9.815941
6089.774 ; 10.04732
6089.882 ; 10.18826
6090.0 ; 10.32646
6090.03 ; 10.3588
6090.126 ; 10.45428
6090.222 ; 10.53707
6090.462 ; 10.6856
6090.668 ; 10.74413
6090.873 ; 10.73912
6091.25 ; 10.57551
6091.627 ; 10.24347
6092.073 ; 9.702934
6092.296 ; 9.399593
6092.518 ; 9.089964
6092.741 ; 8.780411
6092.964 ; 8.479837
6093.187 ; 8.19397
6093.409 ; 7.927962
6093.581 ; 7.736209
6093.752 ; 7.558689
6093.924 ; 7.3936
6094.095 ; 7.242896
6094.267 ; 7.104712
6094.438 ; 6.980512
6094.524 ; 6.922979
6094.609 ; 6.869349
6094.695 ; 6.818367
6094.78 ; 6.771232
6094.918 ; 6.701671
6095.055 ; 6.641305
6095.192 ; 6.589866
6095.329 ; 6.54771
6095.466 ; 6.515274
6095.603 ; 6.493069
6095.74 ; 6.48166
6095.877 ; 6.481645
6096.014 ; 6.493631
6096.151 ; 6.518203
6096.425 ; 6.607133
6096.699 ; 6.751378
6096.973 ; 6.951321
6097.453 ; 7.423931
6097.932 ; 8.00579
6098.189 ; 8.334884
6098.446 ; 8.655489
6098.703 ; 8.951034
6098.815 ; 9.06796
6098.905 ; 9.155504
6099.0 ; 9.24104
6099.041 ; 9.275627
6099.183 ; 9.38381
6099.383 ; 9.503375
6099.707 ; 9.609328
6100.006 ; 9.608833
6100.305 ; 9.519746
6100.904 ; 9.130093
6101.203 ; 8.867039
6101.502 ; 8.584051
6101.677 ; 8.416083
6101.852 ; 8.250011
6102.027 ; 8.088215
6102.201 ; 7.933448
6102.376 ; 7.785325
6102.55 ; 7.64647
6102.725 ; 7.515812
6102.899 ; 7.395014
6103.074 ; 7.282562
6103.248 ; 7.179385
6103.423 ; 7.083763
6103.597 ; 6.99614
6103.772 ; 6.914782
6103.946 ; 6.839864
6104.121 ; 6.769767
6104.295 ; 6.70456
6104.395 ; 6.66884
6104.495 ; 6.634246
6104.694 ; 6.568297
6104.894 ; 6.505193
6105.093 ; 6.444817
6105.318 ; 6.378657
6105.542 ; 6.314296
6105.767 ; 6.250598
6105.991 ; 6.187773
6106.104 ; 6.156255
6106.216 ; 6.12514
6106.328 ; 6.094179
6106.44 ; 6.063423
6106.553 ; 6.032678
6106.665 ; 6.002592
6106.777 ; 5.973026
6106.889 ; 5.944148
6107.002 ; 5.915913
6107.114 ; 5.889068
6107.226 ; 5.863643
6107.338 ; 5.83997
6107.451 ; 5.818244
6107.563 ; 5.799283
6107.675 ; 5.783363
6107.787 ; 5.771013
6107.9 ; 5.76276
6108.012 ; 5.759385
6108.124 ; 5.761468
6108.236 ; 5.769721
6108.348 ; 5.784891
6108.46 ; 5.807747
6108.572 ; 5.839077
6108.684 ; 5.879667
6108.884 ; 5.977605
6109.083 ; 6.110931
6109.283 ; 6.284549
6109.482 ; 6.499354
6109.881 ; 7.060369
